customer_id,monthly_spend,login_frequency,support_tickets,days_inactive,subscription_type,region,is_churned
7481,430,20,1,2,Premium,East,0
7482,411,27,0,1,Standard,North,0
7483,251,29,0,4,Premium,West,0
7484,163,17,2,17,Basic,South,0
7485,65,6,5,43,Basic,North,1
7486,306,25,0,5,Premium,West,0
7487,152,12,2,23,Basic,South,0
7488,106,1,4,32,Basic,North,1
7489,219,18,3,22,Premium,South,1
7490,22,9,5,21,Basic,East,1
7491,475,18,0,4,Premium,West,0
7492,476,21,0,3,Basic,North,0
7493,460,22,0,11,Standard,South,0
7494,169,9,5,23,Standard,North,1
7495,290,23,0,0,Premium,North,0
7496,74,6,6,22,Basic,East,1
7497,37,5,7,51,Basic,North,1
7498,82,9,6,39,Premium,South,1
7499,416,20,0,4,Premium,South,0
7500,189,15,1,15,Standard,North,0
7501,157,2,6,21,Premium,West,1
7502,61,5,4,57,Standard,South,1
7503,97,5,4,21,Standard,West,1
7504,53,7,3,54,Basic,West,1
7505,252,29,1,2,Premium,South,0
7506,68,5,5,50,Basic,South,1
7507,223,10,3,8,Basic,South,0
7508,290,23,1,1,Basic,South,0
7509,103,7,4,34,Standard,East,1
7510,36,8,4,33,Basic,North,0
7511,172,9,6,46,Premium,West,0
7512,269,26,0,3,Basic,East,1
7513,492,19,1,0,Premium,South,0
7514,123,14,3,8,Basic,South,1
7515,272,15,2,24,Standard,North,0
7516,27,5,3,34,Premium,South,1
7517,165,19,1,10,Standard,South,0
7518,397,19,1,11,Basic,North,0
7519,190,14,1,8,Standard,South,0
7520,149,14,1,24,Basic,South,0
7521,329,25,0,10,Premium,North,0
7522,208,10,1,16,Premium,East,0
7523,213,14,3,17,Basic,West,0
7524,249,8,1,9,Basic,East,0
7525,132,4,5,45,Standard,South,1
7526,141,8,6,40,Standard,North,1
7527,349,20,0,5,Premium,East,0
7528,271,17,2,20,Premium,North,0
7529,138,3,6,22,Basic,West,1
7530,323,26,0,9,Premium,East,0
7531,426,28,1,6,Premium,East,0
7532,245,17,1,21,Premium,North,0
7533,438,29,1,3,Premium,East,0
7534,283,26,0,3,Premium,North,0
7535,262,11,2,12,Standard,North,0
7536,335,26,1,8,Premium,South,0
7537,235,11,1,17,Premium,North,0
7538,173,3,3,38,Standard,West,1
7539,380,23,1,0,Basic,South,1
7540,60,9,3,20,Premium,North,0
7541,132,15,1,16,Premium,North,0
7542,450,21,0,10,Premium,North,0
7543,212,11,2,16,Standard,North,0
7544,216,10,2,21,Standard,South,0
7545,128,1,3,39,Premium,East,1
7546,301,24,0,0,Basic,South,0
7547,230,10,2,13,Premium,West,0
7548,113,2,7,47,Premium,North,1
7549,301,26,0,1,Standard,East,0
7550,468,29,0,11,Basic,North,0
7551,439,22,0,0,Standard,North,0
7552,123,13,1,19,Premium,South,0
7553,75,7,7,58,Standard,South,1
7554,374,27,1,6,Premium,North,0
7555,142,4,4,44,Premium,East,1
7556,215,13,3,9,Basic,South,0
7557,134,2,5,54,Basic,East,1
7558,95,5,6,49,Standard,West,1
7559,63,4,6,27,Standard,North,1
7560,145,8,6,45,Basic,North,1
7561,288,17,2,12,Basic,North,0
7562,344,28,1,6,Premium,North,0
7563,83,1,3,27,Premium,North,1
7564,372,22,0,4,Basic,South,0
7565,240,14,1,23,Basic,East,1
7566,94,2,6,21,Standard,North,1
7567,246,16,2,22,Basic,West,1
7568,160,8,6,44,Basic,North,1
7569,313,23,0,4,Premium,West,0
7570,233,14,3,15,Standard,North,0
7571,209,14,1,18,Standard,North,0
7572,130,10,1,10,Basic,West,1
7573,134,2,4,54,Standard,East,1
7574,359,28,1,7,Premium,North,0
7575,163,9,4,35,Basic,West,1
7576,210,19,2,9,Standard,North,0
7577,270,18,3,15,Standard,South,0
7578,88,5,3,51,Standard,East,1
7579,147,2,6,59,Standard,South,1
7580,106,3,5,58,Standard,North,1
7581,273,14,3,9,Basic,North,0
7582,122,8,4,27,Basic,North,1
7583,288,28,1,3,Basic,North,1
7584,196,8,2,17,Standard,West,0
7585,163,17,1,8,Standard,East,0
7586,361,22,1,10,Standard,South,0
7587,185,14,1,16,Standard,East,0
7588,307,27,1,7,Basic,West,0
7589,117,4,6,23,Basic,South,1
7590,189,17,2,11,Basic,West,0
7591,194,10,3,18,Standard,East,0
7592,276,19,1,5,Basic,East,0
7593,123,8,6,42,Premium,South,1
7594,454,24,0,0,Premium,West,0
7595,97,1,5,52,Standard,West,1
7596,175,12,1,11,Standard,West,0
7597,441,24,1,7,Standard,North,0
7598,359,23,0,9,Basic,North,0
7599,129,5,3,27,Premium,West,1
7600,311,18,0,11,Basic,East,0
7601,272,11,1,14,Standard,North,0
7602,142,4,3,49,Premium,West,1
7603,210,12,1,18,Premium,West,0
7604,182,13,1,24,Standard,North,0
7605,362,22,1,3,Premium,East,0
7606,156,6,5,32,Premium,West,1
7607,452,24,1,6,Premium,South,0
7608,371,23,0,11,Standard,South,0
7609,106,2,6,49,Premium,South,1
7610,164,8,3,17,Basic,West,0
7611,138,5,5,54,Standard,South,1
7612,158,14,3,9,Premium,North,0
7613,291,12,3,14,Basic,North,1
7614,462,19,0,8,Standard,East,0
7615,287,19,3,21,Standard,East,1
7616,94,7,4,38,Basic,North,1
7617,166,6,6,22,Premium,East,1
7618,418,24,1,4,Basic,East,1
7619,269,18,1,6,Basic,East,0
7620,151,3,6,46,Premium,East,1
7621,414,21,0,4,Premium,West,0
7622,269,23,1,0,Premium,North,0
7623,157,15,1,19,Premium,East,0
7624,130,1,7,21,Premium,North,1
7625,77,3,5,29,Standard,East,1
7626,266,17,3,13,Basic,East,0
7627,307,25,1,5,Premium,North,0
7628,211,10,2,11,Basic,North,0
7629,92,8,7,27,Basic,East,1
7630,256,22,0,4,Standard,North,0
7631,295,12,3,11,Premium,West,0
7632,433,28,1,8,Basic,North,0
7633,265,22,0,6,Basic,North,0
7634,267,14,2,15,Basic,South,1
7635,183,17,3,15,Standard,East,0
7636,374,29,0,5,Basic,West,1
7637,63,7,6,49,Premium,South,1
7638,232,17,3,13,Basic,West,0
7639,211,13,3,23,Standard,West,1
7640,141,8,2,15,Premium,West,1
7641,287,18,3,16,Standard,South,0
7642,221,9,1,18,Premium,South,0
7643,172,8,3,28,Basic,North,1
7644,123,6,4,49,Premium,East,1
7645,156,1,4,41,Basic,West,1
7646,126,6,3,49,Standard,West,1
7647,177,17,1,12,Premium,West,0
7648,92,5,4,43,Standard,North,1
7649,113,3,3,56,Basic,West,1
7650,198,11,1,24,Standard,North,0
7651,272,16,1,20,Premium,North,0
7652,147,14,1,12,Premium,East,0
7653,288,17,1,8,Basic,North,1
7654,355,28,1,3,Basic,East,0
7655,138,8,6,30,Premium,East,1
7656,60,6,6,30,Premium,West,1
7657,116,6,6,27,Premium,West,1
7658,380,19,1,0,Basic,South,1
7659,447,25,0,5,Standard,West,0
7660,127,15,3,12,Standard,North,0
7661,274,29,0,6,Basic,West,0
7662,32,5,7,56,Basic,South,1
7663,364,25,1,5,Basic,North,0
7664,165,13,3,11,Premium,West,0
7665,154,5,4,27,Premium,East,1
7666,379,23,1,4,Premium,West,0
7667,179,19,3,21,Premium,North,0
7668,201,8,1,22,Premium,East,0
7669,146,5,4,24,Standard,West,1
7670,303,20,1,7,Premium,West,0
7671,160,16,1,15,Basic,East,0
7672,293,18,3,17,Basic,North,1
7673,130,16,1,17,Standard,West,1
7674,227,17,1,10,Premium,South,0
7675,41,3,7,42,Premium,East,1
7676,74,8,6,20,Premium,West,0
7677,127,3,3,37,Standard,North,1
7678,291,24,0,0,Premium,West,0
7679,175,4,4,59,Basic,West,1
7680,140,8,3,13,Standard,East,0
7681,333,25,1,3,Premium,West,0
7682,164,12,1,16,Standard,North,0
7683,420,23,0,11,Standard,East,0
7684,23,9,6,46,Basic,East,1
7685,100,7,6,48,Standard,East,1
7686,127,16,1,10,Basic,North,0
7687,242,18,2,13,Standard,West,0
7688,251,12,1,21,Basic,West,0
7689,165,12,1,23,Premium,North,1
7690,242,13,1,8,Standard,East,0
7691,200,19,3,11,Premium,North,0
7692,286,18,1,16,Premium,South,1
7693,266,8,3,15,Premium,South,0
7694,51,1,3,53,Standard,West,1
7695,178,17,2,9,Basic,North,0
7696,132,14,2,16,Basic,West,0
7697,168,2,3,49,Standard,South,1
7698,274,11,2,24,Standard,East,0
7699,33,4,4,34,Basic,West,1
7700,231,17,3,22,Basic,North,1
7701,388,24,0,5,Basic,South,0
7702,75,6,6,28,Premium,West,1
7703,68,8,3,52,Standard,East,1
7704,206,18,2,15,Premium,East,0
7705,257,12,3,8,Basic,East,0
7706,164,8,4,40,Basic,East,0
7707,191,13,3,15,Standard,West,0
7708,175,5,4,58,Standard,East,1
7709,221,17,1,18,Standard,North,0
7710,36,4,7,29,Premium,West,1
7711,202,14,1,17,Standard,West,0
7712,452,20,1,10,Standard,North,0
7713,230,10,2,18,Standard,North,0
7714,48,7,7,35,Standard,South,1
7715,292,8,2,12,Basic,East,0
7716,164,6,6,39,Standard,West,1
7717,431,18,0,1,Standard,North,0
7718,154,9,3,26,Standard,North,0
7719,290,18,2,21,Premium,West,0
7720,72,8,5,23,Premium,North,1
7721,150,8,1,12,Standard,West,1
7722,237,12,1,19,Basic,West,0
7723,174,12,1,19,Basic,South,0
7724,196,18,2,8,Premium,South,0
7725,454,21,1,4,Premium,South,0
7726,330,20,0,10,Standard,North,0
7727,144,18,3,8,Premium,East,1
7728,137,8,2,14,Standard,East,0
7729,351,24,1,7,Basic,North,0
7730,338,28,0,6,Basic,North,0
7731,118,2,5,50,Basic,East,1
7732,152,12,1,10,Standard,North,0
7733,154,6,7,30,Standard,South,0
7734,101,9,4,29,Basic,East,1
7735,93,9,7,43,Standard,East,1
7736,118,8,7,56,Premium,West,1
7737,436,25,0,8,Basic,West,0
7738,296,10,1,23,Basic,East,1
7739,171,14,3,13,Premium,South,0
7740,360,22,1,5,Premium,North,0
7741,187,18,2,10,Basic,North,0
7742,263,14,3,22,Premium,South,0
7743,315,23,1,8,Premium,North,0
7744,273,9,3,11,Basic,East,0
7745,238,12,2,22,Premium,North,0
7746,470,19,1,4,Standard,West,1
7747,246,19,1,15,Standard,North,0
7748,98,2,5,49,Premium,West,1
7749,499,22,0,3,Basic,West,1
7750,481,19,0,4,Premium,West,0
7751,75,7,6,27,Standard,East,1
7752,77,5,5,24,Standard,West,1
7753,171,6,6,49,Basic,West,1
7754,348,27,0,4,Basic,West,0
7755,490,28,1,2,Standard,West,0
7756,164,8,6,48,Basic,South,1
7757,369,22,0,3,Premium,South,0
7758,123,3,6,52,Premium,East,1
7759,140,13,1,12,Premium,South,0
7760,323,27,0,1,Basic,North,1
7761,198,15,1,16,Premium,North,0
7762,141,9,3,53,Basic,South,1
7763,378,21,1,9,Standard,West,0
7764,131,13,3,23,Basic,West,1
7765,124,16,2,13,Premium,East,0
7766,299,8,2,17,Premium,North,0
7767,234,16,2,11,Standard,West,0
7768,45,6,5,24,Basic,South,1
7769,185,13,3,15,Premium,East,0
7770,428,22,0,3,Basic,East,0
7771,433,20,1,5,Standard,South,0
7772,163,11,3,12,Basic,West,0
7773,178,11,1,14,Premium,East,0
7774,108,7,6,23,Standard,North,1
7775,292,19,2,22,Basic,West,1
7776,479,28,0,4,Basic,South,0
7777,196,18,2,21,Standard,West,0
7778,295,17,1,18,Standard,West,0
7779,164,9,6,55,Standard,South,1
7780,139,4,4,49,Premium,West,1
7781,160,16,2,15,Standard,East,0
7782,407,21,0,10,Standard,East,0
7783,282,28,0,2,Premium,South,0
7784,42,5,7,24,Premium,East,1
7785,126,1,4,27,Standard,South,1
7786,336,24,1,8,Standard,East,0
7787,299,15,1,13,Basic,West,0
7788,416,29,1,10,Premium,North,0
7789,90,1,7,29,Standard,South,1
7790,150,6,5,54,Premium,West,1
7791,28,5,4,38,Premium,West,1
7792,142,18,1,13,Basic,West,0
7793,297,21,0,11,Standard,East,0
7794,133,8,4,29,Basic,South,1
7795,55,7,5,57,Premium,West,1
7796,467,20,1,11,Basic,West,1
7797,41,8,6,27,Premium,South,1
7798,135,9,2,24,Basic,East,1
7799,306,22,0,11,Basic,East,0
7800,467,29,1,3,Basic,South,0
7801,415,26,1,9,Basic,East,1
7802,430,23,0,2,Basic,North,0
7803,194,13,2,12,Standard,East,0
7804,437,19,0,11,Basic,South,0
7805,352,26,1,9,Standard,South,0
7806,461,25,0,9,Premium,West,0
7807,419,20,0,0,Standard,North,0
7808,399,18,0,5,Premium,West,0
7809,33,4,3,57,Standard,South,1
7810,125,17,1,15,Premium,West,0
7811,226,9,2,9,Premium,East,0
7812,402,26,1,7,Standard,East,0
7813,126,15,2,16,Basic,East,0
7814,154,9,3,24,Premium,South,1
7815,259,18,2,13,Premium,West,0
7816,282,23,0,7,Standard,East,0
7817,84,7,4,29,Standard,East,1
7818,259,13,2,22,Premium,East,0
7819,288,18,2,19,Basic,West,0
7820,176,4,7,33,Standard,North,1
7821,397,24,1,5,Standard,North,0
7822,428,26,1,0,Basic,West,1
7823,294,21,0,0,Premium,South,0
7824,345,18,1,0,Basic,South,1
7825,161,4,4,53,Premium,North,1
7826,478,23,1,2,Basic,West,1
7827,234,9,2,12,Standard,East,0
7828,98,9,5,45,Basic,West,1
7829,177,4,4,33,Standard,East,1
7830,125,2,7,58,Standard,North,1
7831,236,9,3,8,Basic,South,0
7832,262,18,0,9,Standard,South,0
7833,31,8,3,23,Standard,East,1
7834,111,5,6,24,Premium,North,1
7835,178,3,3,34,Premium,East,1
7836,40,9,5,20,Basic,West,1
7837,99,3,7,30,Basic,West,0
7838,296,8,1,10,Standard,North,0
7839,61,5,3,56,Basic,South,1
7840,183,19,3,16,Basic,North,1
7841,329,29,1,6,Premium,West,0
7842,257,28,0,1,Standard,North,0
7843,252,28,1,1,Standard,West,0
7844,134,6,3,21,Premium,South,1
7845,125,7,5,52,Basic,North,1
7846,134,12,2,15,Basic,East,0
7847,232,14,1,16,Premium,East,0
7848,300,23,0,3,Basic,North,0
7849,173,6,3,25,Basic,South,1
7850,128,18,3,21,Premium,South,1
7851,135,14,3,16,Standard,East,0
7852,353,25,1,7,Premium,West,0
7853,177,9,1,22,Premium,West,0
7854,272,21,0,3,Standard,North,0
7855,223,19,1,20,Premium,North,0
7856,136,7,5,58,Standard,East,1
7857,162,14,2,11,Standard,North,0
7858,79,7,6,20,Standard,South,1
7859,168,10,1,10,Standard,South,0
7860,28,5,6,44,Standard,East,1
7861,90,7,6,50,Basic,West,1
7862,352,27,1,6,Standard,North,0
7863,112,8,5,48,Standard,East,1
7864,153,8,4,33,Standard,South,1
7865,253,27,1,4,Standard,North,0
7866,288,29,1,1,Basic,North,1
7867,145,9,6,24,Basic,West,1
7868,327,27,1,3,Standard,North,0
7869,48,6,4,53,Standard,South,1
7870,74,2,4,36,Premium,East,1
7871,35,2,7,57,Standard,West,1
7872,133,4,4,23,Premium,West,1
7873,272,15,2,23,Premium,East,0
7874,448,26,0,10,Premium,East,0
7875,392,21,1,9,Premium,North,0
7876,26,7,6,36,Standard,North,1
7877,155,5,6,20,Premium,North,0
7878,43,2,6,23,Standard,South,1
7879,163,8,5,58,Standard,West,0
7880,421,21,0,8,Standard,West,0
7881,286,13,1,13,Premium,North,0
7882,280,10,2,13,Basic,East,0
7883,222,14,1,10,Basic,South,1
7884,86,7,3,42,Premium,North,0
7885,161,9,2,24,Premium,South,1
7886,39,9,3,30,Standard,East,1
7887,459,19,1,1,Standard,South,0
7888,212,15,2,15,Premium,North,0
7889,32,7,3,45,Basic,North,1
7890,381,26,0,0,Premium,West,0
7891,105,6,6,25,Standard,West,1
7892,491,25,0,5,Basic,South,0
7893,271,26,0,9,Standard,East,0
7894,67,7,5,29,Premium,North,1
7895,161,9,6,32,Standard,East,0
7896,94,1,5,58,Premium,West,1
7897,92,9,3,25,Standard,North,1
7898,444,29,0,11,Premium,North,0
7899,179,3,7,25,Basic,South,1
7900,77,1,5,26,Premium,South,1
7901,434,28,1,4,Standard,East,0
7902,201,19,3,16,Standard,East,0
7903,94,8,5,46,Standard,South,1
7904,409,18,1,9,Premium,South,0
7905,257,19,1,9,Premium,North,0
7906,257,19,1,16,Premium,South,0
7907,223,14,3,20,Premium,West,0
7908,167,16,3,23,Basic,North,1
7909,153,8,4,37,Premium,South,1
7910,296,17,2,9,Basic,North,0
7911,330,29,1,4,Standard,South,0
7912,153,13,2,22,Basic,West,1
7913,265,19,3,23,Standard,North,1
7914,230,14,3,10,Basic,North,1
7915,144,2,5,24,Basic,North,1
7916,281,15,2,11,Basic,East,0
7917,420,18,1,8,Basic,South,0
7918,415,23,0,8,Premium,West,0
7919,127,4,3,56,Standard,West,1
7920,251,15,3,9,Basic,South,0
7921,144,2,5,22,Standard,North,1
7922,442,24,0,5,Basic,South,0
7923,275,25,1,6,Standard,North,1
7924,237,14,1,8,Standard,West,0
7925,139,16,3,18,Standard,East,0
7926,84,3,6,36,Basic,West,1
7927,490,27,0,9,Standard,North,0
7928,345,29,1,3,Basic,East,0
7929,265,18,2,16,Basic,East,0
7930,220,10,1,13,Standard,South,0
7931,31,1,5,21,Premium,East,1
7932,487,29,1,4,Premium,East,0
7933,318,25,0,9,Premium,North,0
7934,222,14,1,18,Standard,East,0
7935,227,16,1,17,Basic,North,0
7936,499,27,0,2,Premium,West,0
7937,165,5,4,35,Premium,South,1
7938,23,9,6,46,Standard,North,1
7939,412,28,0,3,Standard,North,0
7940,58,2,3,27,Standard,South,1
7941,61,2,5,47,Premium,North,1
7942,368,18,0,11,Standard,North,1
7943,370,25,0,7,Standard,North,0
7944,238,15,2,17,Basic,East,0
7945,177,15,1,17,Standard,North,0
7946,492,20,0,6,Basic,West,0
7947,54,1,7,21,Premium,North,1
7948,99,6,7,29,Premium,North,1
7949,136,1,3,55,Standard,West,1
7950,291,29,1,8,Premium,South,0
7951,129,9,7,54,Premium,North,1
7952,284,17,2,22,Premium,East,0
7953,297,10,2,16,Basic,East,0
7954,30,8,5,27,Basic,North,1
7955,148,2,6,55,Premium,North,1
7956,475,23,0,3,Basic,West,0
7957,172,7,5,47,Standard,East,1
7958,458,23,1,3,Basic,East,0
7959,124,19,3,13,Basic,South,0
7960,150,19,1,9,Basic,South,1
7961,112,4,4,43,Basic,North,1
7962,166,12,2,10,Basic,West,1
7963,369,23,0,6,Basic,West,0
7964,129,7,5,29,Premium,East,1
7965,83,9,4,21,Premium,South,0
7966,458,25,1,3,Basic,South,0
7967,461,21,0,6,Premium,West,0
7968,255,20,0,2,Basic,East,0
7969,147,17,3,15,Basic,West,0
7970,74,1,6,35,Premium,North,1
7971,257,21,1,3,Basic,North,0
7972,135,19,2,18,Standard,East,0
7973,74,3,6,23,Premium,West,1
7974,278,10,2,14,Premium,North,0
7975,488,28,1,7,Premium,East,0
7976,152,7,4,59,Standard,West,1
7977,29,8,6,31,Basic,South,1
7978,274,10,2,12,Premium,West,0
7979,171,12,2,13,Premium,North,0
7980,197,11,1,21,Premium,North,0
7981,494,26,1,6,Standard,South,0
7982,344,26,0,11,Premium,West,0
7983,102,9,5,36,Basic,West,1
7984,438,21,1,5,Premium,East,0
7985,25,3,6,23,Standard,South,1
7986,202,8,2,15,Premium,South,0
7987,233,19,3,21,Standard,East,1
7988,199,19,2,19,Basic,East,0
7989,122,1,4,45,Basic,West,1
7990,476,22,0,9,Premium,East,0
7991,333,21,0,4,Standard,East,0
7992,37,8,5,21,Premium,West,0
7993,257,13,3,11,Standard,East,0
7994,478,24,0,11,Standard,East,0
7995,430,21,1,7,Basic,West,0
7996,80,9,7,54,Basic,West,1
7997,262,19,1,9,Basic,North,0
7998,120,3,7,20,Premium,West,1
7999,291,27,1,10,Basic,South,0
8000,246,15,3,12,Premium,North,0
8001,296,24,0,10,Premium,East,0
8002,242,14,1,17,Basic,North,0
8003,137,12,1,16,Basic,East,0
8004,292,24,1,9,Premium,East,0
8005,460,27,1,0,Basic,East,1
8006,133,17,2,9,Basic,North,1
8007,273,25,1,3,Basic,North,0
8008,53,6,3,25,Basic,East,1
8009,128,7,4,33,Premium,North,1
8010,285,22,0,10,Basic,South,0
8011,143,9,3,19,Basic,East,1
8012,186,11,1,23,Basic,North,0
8013,141,6,3,31,Premium,South,1
8014,401,18,0,11,Basic,North,0
8015,226,9,3,23,Standard,West,0
8016,105,1,4,31,Basic,South,1
8017,464,29,1,1,Standard,South,0
8018,336,18,1,10,Premium,East,0
8019,214,9,1,13,Standard,North,0
8020,275,13,3,24,Standard,North,0
8021,160,9,1,12,Standard,West,0
8022,129,11,3,17,Premium,North,1
8023,149,9,1,20,Standard,South,0
8024,265,10,3,18,Premium,East,0
8025,45,9,4,28,Basic,East,1
8026,263,17,2,20,Premium,South,0
8027,197,15,3,8,Premium,South,0
8028,226,14,1,13,Standard,West,0
8029,164,15,2,20,Standard,South,0
8030,86,9,5,53,Standard,East,1
8031,264,17,3,9,Premium,East,0
8032,252,18,1,8,Premium,South,0
8033,209,19,1,21,Basic,South,0
8034,110,9,3,23,Premium,South,0
8035,279,26,0,0,Basic,South,0
8036,432,19,1,1,Premium,West,0
8037,322,29,1,6,Standard,South,0
8038,121,19,2,24,Basic,West,1
8039,48,4,4,37,Premium,North,1
8040,262,27,0,1,Standard,North,1
8041,425,21,0,4,Standard,North,0
8042,124,15,2,14,Standard,East,0
8043,473,22,0,1,Standard,North,0
8044,252,19,2,13,Premium,North,0
8045,171,1,6,58,Premium,West,1
8046,98,7,6,41,Basic,North,1
8047,175,8,5,48,Standard,East,1
8048,34,7,7,58,Standard,North,1
8049,176,18,3,10,Premium,West,0
8050,190,9,2,23,Premium,North,0
8051,375,19,1,10,Standard,North,0
8052,449,22,0,2,Basic,West,0
8053,226,14,1,17,Standard,South,0
8054,89,9,6,22,Basic,South,1
8055,81,8,4,57,Basic,West,1
8056,357,26,0,10,Premium,North,0
8057,26,9,3,51,Basic,South,1
8058,194,17,1,10,Premium,East,0
8059,289,9,3,21,Premium,North,0
8060,112,2,4,52,Premium,North,1
8061,237,17,2,8,Premium,South,0
8062,346,24,0,11,Standard,North,0
8063,264,24,0,0,Basic,North,1
8064,42,6,4,22,Basic,East,1
8065,253,15,1,22,Standard,East,1
8066,279,14,1,23,Standard,South,0
8067,410,27,1,2,Standard,South,0
8068,81,1,5,33,Premium,South,1
8069,440,24,1,6,Standard,North,0
8070,352,29,1,11,Premium,West,0
8071,109,6,3,45,Basic,North,1
8072,85,3,6,40,Premium,North,1
8073,163,11,3,11,Premium,West,0
8074,420,29,1,2,Basic,South,0
8075,113,8,3,57,Standard,East,1
8076,131,2,4,39,Standard,South,1
8077,471,19,1,8,Basic,South,0
8078,184,15,2,18,Standard,South,0
8079,107,9,6,35,Premium,North,1
8080,35,4,6,31,Standard,South,1
8081,287,21,0,5,Basic,East,0
8082,22,1,7,57,Standard,East,1
8083,458,26,0,1,Premium,East,0
8084,108,1,4,54,Standard,North,1
8085,244,17,3,8,Premium,South,0
8086,288,19,1,19,Basic,South,0
8087,22,2,3,46,Premium,South,1
8088,390,22,1,2,Premium,West,0
8089,88,3,3,20,Premium,East,0
8090,89,2,3,43,Basic,South,1
8091,193,16,2,20,Premium,South,0
8092,118,5,4,57,Premium,South,1
8093,152,8,6,51,Premium,East,1
8094,176,15,1,9,Premium,South,0
8095,234,17,1,21,Premium,South,0
8096,158,11,1,8,Standard,East,0
8097,122,5,3,56,Premium,West,1
8098,419,21,0,5,Basic,East,0
8099,430,26,0,8,Premium,South,0
8100,230,19,2,11,Standard,East,0
8101,132,8,1,24,Premium,North,0
8102,235,16,2,24,Premium,West,0
8103,29,9,6,45,Basic,West,1
8104,77,1,5,42,Basic,North,1
8105,374,18,0,4,Standard,South,0
8106,166,6,6,57,Premium,West,1
8107,55,1,5,45,Standard,South,1
8108,413,23,0,5,Basic,South,0
8109,484,29,0,1,Premium,East,0
8110,179,14,1,17,Premium,East,0
8111,137,8,3,22,Premium,North,0
8112,107,7,5,43,Premium,South,1
8113,58,4,7,36,Premium,North,1
8114,273,16,3,22,Premium,East,0
8115,383,21,0,10,Premium,South,0
8116,58,9,4,55,Premium,East,1
8117,489,21,1,2,Premium,North,0
8118,415,20,0,11,Basic,South,1
8119,251,26,0,0,Premium,North,0
8120,312,29,0,8,Basic,North,0
8121,359,19,1,0,Premium,South,0
8122,268,17,2,9,Standard,West,0
8123,146,15,2,14,Standard,West,0
8124,124,3,3,43,Basic,North,1
8125,156,11,1,16,Standard,East,0
8126,293,13,2,17,Standard,North,0
8127,145,3,5,54,Basic,West,1
8128,61,1,6,45,Premium,East,1
8129,103,1,7,28,Standard,South,1
8130,126,12,3,10,Basic,North,0
8131,254,18,0,9,Standard,North,0
8132,223,14,1,19,Premium,East,0
8133,47,9,4,55,Premium,East,1
8134,241,12,3,12,Standard,North,0
8135,140,6,4,57,Premium,South,1
8136,41,1,5,57,Premium,South,1
8137,95,1,7,41,Basic,East,1
8138,43,4,6,23,Basic,North,1
8139,152,4,5,35,Premium,West,1
8140,202,15,2,14,Premium,South,0
8141,97,4,3,51,Basic,East,1
8142,50,4,7,41,Basic,North,1
8143,118,4,5,34,Standard,North,1
8144,180,11,2,22,Standard,West,0
8145,85,4,4,34,Standard,North,1
8146,26,6,6,30,Standard,South,1
8147,317,22,0,4,Premium,East,0
8148,91,5,6,21,Standard,East,1
8149,68,8,4,42,Premium,East,1
8150,121,19,3,21,Basic,South,1
8151,289,14,2,21,Basic,North,1
8152,169,2,4,20,Basic,North,1
8153,186,18,3,16,Basic,North,1
8154,23,4,4,37,Standard,West,1
8155,109,1,3,44,Premium,North,1
8156,300,20,0,5,Basic,North,0
8157,132,3,3,23,Basic,East,1
8158,178,19,3,15,Basic,North,0
8159,262,24,0,0,Standard,South,0
8160,212,18,2,17,Standard,West,0
8161,25,3,5,31,Premium,South,1
8162,122,2,4,37,Standard,North,1
8163,258,28,1,0,Standard,West,0
8164,112,7,3,54,Premium,North,1
8165,54,7,5,47,Standard,North,1
8166,188,13,2,21,Standard,North,0
8167,261,19,1,10,Standard,North,0
8168,37,8,5,52,Standard,East,1
8169,272,12,2,20,Premium,East,0
8170,54,7,5,47,Standard,South,1
8171,299,19,3,14,Standard,East,0
8172,312,27,0,4,Standard,East,0
8173,55,1,4,47,Premium,East,1
8174,168,8,1,9,Basic,South,0
8175,177,3,3,39,Basic,South,1
8176,166,5,7,23,Standard,North,1
8177,389,26,0,4,Basic,West,0
8178,152,5,3,43,Basic,South,1
8179,50,2,3,33,Basic,North,1
8180,87,7,4,57,Basic,North,1
8181,46,5,7,37,Basic,West,1
8182,251,26,0,3,Basic,East,0
8183,484,27,1,0,Premium,West,0
8184,261,16,1,15,Premium,East,0
8185,233,15,3,16,Standard,South,0
8186,153,12,2,20,Standard,East,0
8187,494,26,0,6,Standard,North,0
8188,190,19,2,8,Basic,West,0
8189,135,9,3,22,Standard,South,1
8190,151,16,1,23,Premium,North,0
8191,434,18,1,3,Basic,South,0
8192,188,11,1,15,Premium,West,0
8193,26,5,4,51,Premium,South,1
8194,319,27,1,5,Standard,East,1
8195,185,8,3,20,Basic,North,0
8196,306,29,0,4,Standard,East,0
8197,82,9,3,56,Basic,East,1
8198,251,19,0,4,Basic,East,0
8199,56,2,3,59,Standard,West,1
8200,242,13,1,9,Standard,West,1
8201,151,4,6,28,Premium,West,1
8202,391,20,1,6,Basic,West,0
8203,178,16,3,23,Basic,East,1
8204,28,6,7,27,Basic,West,1
8205,129,1,5,50,Standard,South,1
8206,261,18,1,21,Basic,North,0
8207,26,3,6,35,Basic,North,1
8208,268,19,1,9,Basic,North,0
8209,296,18,1,10,Premium,North,0
8210,147,7,3,51,Basic,West,1
8211,301,22,1,6,Premium,North,0
8212,52,1,3,55,Standard,North,1
8213,377,22,1,5,Premium,East,0
8214,271,9,3,10,Standard,South,0
